experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,10,forward,true,,fullrewrite,failure,not_applicable,,0.0,,904,2111,3015,20661,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000019_c588724e,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt10/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,1.0027823531800613e-07,false,352,928,1280,11012,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000020_a9a2d55c,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt10/backward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,1,forward,true,,fullrewrite,failure,not_applicable,,0.0,,3137,16271,19408,131317,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000001_c605af0b,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt01/forward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,1,backward,true,,fullrewrite,success,not_applicable,,2.32384676285084e-05,false,312,1028,1340,17239,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000002_fa91670b,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt01/backward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,2,forward,true,,fullrewrite,failure,not_applicable,,0.0,,1068,8693,9761,89327,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000003_4e348945,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt02/forward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,2,backward,true,,fullrewrite,success,not_applicable,,0.025171262500278232,false,327,3497,3824,43693,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000004_4c11a31d,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt02/backward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,3,forward,true,,fullrewrite,failure,not_applicable,,0.0,,1058,2555,3613,30595,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000005_1b2c5660,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt03/forward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,3,backward,true,,fullrewrite,success,not_applicable,,0.008189886966174105,false,360,1099,1459,11310,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000006_57b32aa6,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt03/backward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,4,forward,true,,fullrewrite,failure,not_applicable,,0.0,,1259,2195,3454,17201,model,text_truncated,exp_20260713_frbaseline_v2_rerun-raw-v1,call000007_9860f324,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt04/forward
exp_20260713_frbaseline_v2_rerun,docker6,docker,fullrewrite,4,backward,true,,fullrewrite,failure,not_applicable,,0.0,true,283,404,687,8031,quality,content_regression,exp_20260713_frbaseline_v2_rerun-raw-v1,call000008_1a2dc5b3,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker6/rt04/backward
